name_age,time,overall_place,sex_place,sex_div_place,div,net_time,city_state_country,state_country,country,city,city_country,ag_time,bq,date,marathon,midd,year
BRIAN TEMPLE (M50),2:51:21,60,NA,51 / 3,M50-54,NA,"PACIFIC PALISADES, CA, USA",NA,NA,NA,NA,2:33:28,BQ,2017-03-19,LA Marathon,9170319,2017
MATTHEW THILL (M29),2:52:16,62,NA,52 / 10,M25-29,NA,"PASADENA, CA, USA",NA,NA,NA,NA,2:52:16,BQ,2017-03-19,LA Marathon,9170319,2017
MARCO ARTEAGA (M52),2:52:36,63,NA,53 / 4,M50-54,NA,"COLTON, CA, USA",NA,NA,NA,NA,2:31:50,BQ,2017-03-19,LA Marathon,9170319,2017
HIROYUKI KAYAMA (M32),2:53:08,64,NA,54 / 11,M30-34,NA,"IRIVIEN, CA, USA",NA,NA,NA,NA,2:53:08,BQ,2017-03-19,LA Marathon,9170319,2017
CHARLES DELAPORTE (M29),2:53:34,65,NA,55 / 11,M25-29,NA,"REDONDO BEACH, CA, USA",NA,NA,NA,NA,2:53:34,BQ,2017-03-19,LA Marathon,9170319,2017
KEVIN LOHNER (M42),2:53:58,66,NA,56 / 3,M40-44,NA,"MANHATTAN BEACH, CA, USA",NA,NA,NA,NA,2:46:59,BQ,2017-03-19,LA Marathon,9170319,2017
SHOGO URAGUCHI (M26),2:54:06,67,NA,57 / 12,M25-29,NA,"KAIZUKA CITY, JAPAN",NA,NA,NA,NA,2:54:06,BQ,2017-03-19,LA Marathon,9170319,2017
ROBERT LEONARDO (M54),2:54:07,68,NA,58 / 5,M50-54,NA,"BELL GARDENS, CA, USA",NA,NA,NA,NA,2:30:23,BQ,2017-03-19,LA Marathon,9170319,2017
LIAM ROGERS (M20),2:54:13,69,NA,59 / 4,M20-24,NA,"AMESBURY, MA, USA",NA,NA,NA,NA,2:52:02,BQ,2017-03-19,LA Marathon,9170319,2017
ANDRE SAVAZONI (M42),2:54:15,70,NA,60 / 4,M40-44,NA,"JUNDIAI, BRAZIL",NA,NA,NA,NA,2:47:15,BQ,2017-03-19,LA Marathon,9170319,2017
RICK ESPONDA (M42),2:54:27,71,NA,61 / 5,M40-44,NA,"LOMITA, CA, USA",NA,NA,NA,NA,2:47:27,BQ,2017-03-19,LA Marathon,9170319,2017
DAVID SCHWARTZ (M27),2:54:33,72,NA,62 / 13,M25-29,NA,"TEANECK, NJ, USA",NA,NA,NA,NA,2:54:33,BQ,2017-03-19,LA Marathon,9170319,2017
PHILLIP GRISDELA JR (M26),2:55:02,73,NA,63 / 14,M25-29,NA,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:55:02,BQ,2017-03-19,LA Marathon,9170319,2017
OSCAR VIQUEZ (M24),2:55:07,74,NA,64 / 5,M20-24,NA,"SAN JOSE, CA, USA",NA,NA,NA,NA,2:55:07,BQ,2017-03-19,LA Marathon,9170319,2017
AMADOR PENA TORREIRA (M36),2:55:38,75,NA,65 / 7,M35-39,NA,"SANTIAGO DE COMPOSTE, SPAIN",NA,NA,NA,NA,2:55:27,BQ,2017-03-19,LA Marathon,9170319,2017
SANTIAGO GARC?A (M46),2:55:44,77,NA,66 / 4,M45-49,NA,"CABA, ARGENTINA",NA,NA,NA,NA,2:43:02,BQ,2017-03-19,LA Marathon,9170319,2017
VAUGHN NELSON (M36),2:55:52,78,NA,67 / 8,M35-39,NA,"LOMA LINDA, CA, USA",NA,NA,NA,NA,2:55:41,BQ,2017-03-19,LA Marathon,9170319,2017
CLAYTON HOGAN (M36),2:56:09,79,NA,68 / 9,M35-39,NA,"VALENCIA, CA, USA",NA,NA,NA,NA,2:55:58,BQ,2017-03-19,LA Marathon,9170319,2017
SOLOMON YOHANNES (M47),2:56:16,80,NA,69 / 5,M45-49,NA,"VALENCIA, CA, USA",NA,NA,NA,NA,2:42:07,BQ,2017-03-19,LA Marathon,9170319,2017
EDWARD NORDSTROM (M46),2:56:18,81,NA,70 / 13,Melite,NA,USA,NA,NA,NA,NA,2:43:34,BQ,2017-03-19,LA Marathon,9170319,2017
LUIS ORTIZ LOPEZ (M35),2:56:23,82,NA,71 / 10,M35-39,NA,"ZAPOPAN, MEXICO",NA,NA,NA,NA,2:56:23,BQ,2017-03-19,LA Marathon,9170319,2017
LUIS ROJAS (M34),2:56:35,83,NA,72 / 12,M30-34,NA,"SANTA MONICA, CA, USA",NA,NA,NA,NA,2:56:35,BQ,2017-03-19,LA Marathon,9170319,2017
FERNANDO BOLANOS (M20),2:56:46,84,NA,73 / 6,M20-24,NA,"RIALTO, CA, USA",NA,NA,NA,NA,2:54:33,BQ,2017-03-19,LA Marathon,9170319,2017
MATTHEW WARE (M36),2:56:58,85,NA,74 / 11,M35-39,NA,"BRENTWOOD, CA, USA",NA,NA,NA,NA,2:56:47,BQ,2017-03-19,LA Marathon,9170319,2017
JULES MASALUNGA (M37),2:57:31,86,NA,75 / 12,M35-39,NA,"AMERICAN CANYON, CA, USA",NA,NA,NA,NA,2:56:48,BQ,2017-03-19,LA Marathon,9170319,2017
AARON LAVIANA (M31),2:57:42,87,NA,76 / 13,M30-34,NA,"MANHATTAN BEACH, CA, USA",NA,NA,NA,NA,2:57:42,BQ,2017-03-19,LA Marathon,9170319,2017
RENE PEDRAZA TAPIA (M43),2:57:43,88,NA,77 / 6,M40-44,NA,"MORELIA, MEXICO",NA,NA,NA,NA,2:49:10,BQ,2017-03-19,LA Marathon,9170319,2017
YUSUKE HARA (M24),2:57:59,89,NA,78 / 7,M20-24,NA,"NIIGATA, JAPAN",NA,NA,NA,NA,2:57:59,BQ,2017-03-19,LA Marathon,9170319,2017
RUSSELL YU (M24),2:58:03,90,NA,79 / 8,M20-24,NA,"AZUSA, CA, USA",NA,NA,NA,NA,2:58:03,BQ,2017-03-19,LA Marathon,9170319,2017
FRANK MEZA (M68),2:58:07,91,NA,80 / 1,M65-69,NA,"SOUTH PASADENA, CA, USA",NA,NA,NA,NA,2:13:50,BQ,2017-03-19,LA Marathon,9170319,2017
FRANCISCO QUIJADA (M27),2:58:12,92,NA,81 / 15,M25-29,NA,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:58:12,BQ,2017-03-19,LA Marathon,9170319,2017
LUKAS ZUELLIG (M43),2:58:13,93,NA,82 / 7,M40-44,NA,"RUMLIKON, SWITZERLAND",NA,NA,NA,NA,2:49:38,BQ,2017-03-19,LA Marathon,9170319,2017
AUSTIN JANISCH (M19),2:58:20,94,NA,83 / 2,M16-19,NA,"PASADENA, CA, USA",NA,NA,NA,NA,2:53:57,BQ,2017-03-19,LA Marathon,9170319,2017
FRANCISCO AVONCE (M27),2:58:27,95,NA,84 / 16,M25-29,NA,"COSTA MESA, CA, USA",NA,NA,NA,NA,2:58:27,BQ,2017-03-19,LA Marathon,9170319,2017
NOEL VELASCO (M30),2:58:32,96,NA,85 / 14,M30-34,NA,"HAWTHORNE, CA, USA",NA,NA,NA,NA,2:58:32,BQ,2017-03-19,LA Marathon,9170319,2017
VICENTE ARIZTEGUI (M31),2:58:46,97,NA,86 / 15,M30-34,NA,"MEXICO CITY, MEXICO",NA,NA,NA,NA,2:58:46,BQ,2017-03-19,LA Marathon,9170319,2017
PAULO AMARAL (M36),2:58:52,98,NA,87 / 13,M35-39,NA,"LOWELL, MA, USA",NA,NA,NA,NA,2:58:41,BQ,2017-03-19,LA Marathon,9170319,2017
JOSE A.(TONY) ROMAN (M44),2:58:57,99,NA,88 / 8,M40-44,NA,"WATSONVILLE, CA, USA",NA,NA,NA,NA,2:48:54,BQ,2017-03-19,LA Marathon,9170319,2017
CHIP JACKSON (M26),2:59:26,101,NA,89 / 17,M25-29,NA,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:59:26,BQ,2017-03-19,LA Marathon,9170319,2017
ALEJANDRO GAUNA (M34),2:59:28,102,NA,90 / 16,M30-34,NA,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:59:28,BQ,2017-03-19,LA Marathon,9170319,2017
AKIRA HATORI (M51),2:59:41,103,NA,91 / 6,M50-54,NA,"LOMITA, CA, USA",NA,NA,NA,NA,2:39:30,BQ,2017-03-19,LA Marathon,9170319,2017
ERNESTO ARAMBURU (M37),2:59:44,104,NA,92 / 14,M35-39,NA,"SANTIAGO, CHILE",NA,NA,NA,NA,2:59:00,BQ,2017-03-19,LA Marathon,9170319,2017
ALEJANDRO ALVAREZ BARRAGAN (M26),2:59:49,105,NA,93 / 18,M25-29,NA,"RIVERSIDE, CA, USA",NA,NA,NA,NA,2:59:49,BQ,2017-03-19,LA Marathon,9170319,2017
SAM HACKETT (M26),2:59:55,106,NA,94 / 19,M25-29,NA,"LONG BEACH, CA, USA",NA,NA,NA,NA,2:59:55,BQ,2017-03-19,LA Marathon,9170319,2017
ALEJANDRO ESTRADA (M48),2:59:55,107,NA,95 / 6,M45-49,NA,"NORTH HOLLYWOOD, CA, USA",NA,NA,NA,NA,2:44:02,BQ,2017-03-19,LA Marathon,9170319,2017
JOSHUA EHINGER (M23),3:00:01,108,NA,96 / 9,M20-24,NA,"CORONA, CA, USA",NA,NA,NA,NA,3:00:01,BQ,2017-03-19,LA Marathon,9170319,2017
JOSE GUADALUPW MARTINEZ (M68),3:00:20,109,NA,97 / 2,M65-69,NA,"EL PASO, TX, USA",NA,NA,NA,NA,2:15:30,BQ,2017-03-19,LA Marathon,9170319,2017
ADAM LAWTON (M37),3:00:20,110,NA,98 / 15,M35-39,NA,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:59:36,BQ,2017-03-19,LA Marathon,9170319,2017
RUBEN GONZALEZ (M29),3:00:33,111,NA,99 / 20,M25-29,NA, ,NA,NA,NA,NA,3:00:33,BQ,2017-03-19,LA Marathon,9170319,2017
DAVID NOBLE (M27),3:00:40,112,NA,100 / 21,M25-29,NA,"LONG BEACH, CA, USA",NA,NA,NA,NA,3:00:40,BQ,2017-03-19,LA Marathon,9170319,2017
WELDON KIRUI (M27),2:13:06,1,NA,1 / 1,Mopen,2:13:06,"KERICHO, KENYA",NA,NA,NA,NA,2:13:06,BQ,2016-02-14,LA Marathon,9160214,2016
WILLY KOITILE (M29),2:13:24,2,NA,2 / 2,Mopen,2:13:24,"ITEN, KENYA",NA,NA,NA,NA,2:13:24,BQ,2016-02-14,LA Marathon,9160214,2016
DANIEL LIMO (M32),2:13:52,3,NA,3 / 3,Mopen,2:13:52,"KAPSABET, KENYA",NA,NA,NA,NA,2:13:52,BQ,2016-02-14,LA Marathon,9160214,2016
JACOB CHEMTAI (M29),2:14:21,4,NA,4 / 4,Mopen,2:14:21,"NGONG, KENYA",NA,NA,NA,NA,2:14:21,BQ,2016-02-14,LA Marathon,9160214,2016
ALEX CHESAKIT (M35),2:14:25,5,NA,5 / 5,Mopen,2:14:25,"KAPCHRORWA, UGANDA",NA,NA,NA,NA,2:14:25,BQ,2016-02-14,LA Marathon,9160214,2016
IHOR RUSS (M27),2:16:42,6,NA,6 / 6,Mopen,2:16:42,"UKRAINE, ANTARCTICA",NA,NA,NA,NA,2:16:42,BQ,2016-02-14,LA Marathon,9160214,2016
JOSE MADERA (M24),2:17:26,7,NA,7 / 7,Mopen,2:17:25,"ANAHEIM, CA, USA",NA,NA,NA,NA,2:17:25,BQ,2016-02-14,LA Marathon,9160214,2016
KARIM EL MABCHOUR (M33),2:17:58,8,NA,8 / 1,M30-34,2:17:54,"ALBUQUERQUE, NM, USA",NA,NA,NA,NA,2:17:54,BQ,2016-02-14,LA Marathon,9160214,2016
JOVANNY GODINEZ RODRIGUEZ (M24),2:18:53,9,NA,9 / 8,Mopen,2:18:52,"HAYWARD, CA, USA",NA,NA,NA,NA,2:18:52,BQ,2016-02-14,LA Marathon,9160214,2016
DANIEL KIPRUGUT (M37),2:20:40,10,NA,10 / 9,Mopen,2:20:40,"KAPSABET, KENYA",NA,NA,NA,NA,2:20:06,BQ,2016-02-14,LA Marathon,9160214,2016
ISMAIL SSENYANGE (M29),2:27:28,11,NA,11 / 10,Mopen,2:27:26,"DUBAI, UNITED ARAB EMIRATES",NA,NA,NA,NA,2:27:26,BQ,2016-02-14,LA Marathon,9160214,2016
CALUM NEFF (M31),2:27:45,12,NA,12 / 11,Mopen,2:27:45,"KATY, TX, USA",NA,NA,NA,NA,2:27:45,BQ,2016-02-14,LA Marathon,9160214,2016
JAMES LANDER (M37),2:28:32,13,NA,13 / 12,Mopen,2:28:30,"FULLERTON, CA, USA",NA,NA,NA,NA,2:27:54,BQ,2016-02-14,LA Marathon,9160214,2016
ISMAEL SAMANO (M28),2:31:19,15,NA,14 / 13,Mopen,2:31:19,"PANORAMA CITY, CA, USA",NA,NA,NA,NA,2:31:19,BQ,2016-02-14,LA Marathon,9160214,2016
CONRAD LASKOWSKI (M29),2:31:45,16,NA,15 / 14,Mopen,2:31:43,"GAITHERSBURG, MD, USA",NA,NA,NA,NA,2:31:43,BQ,2016-02-14,LA Marathon,9160214,2016
EMISAEL FAVELA (M38),2:31:54,17,NA,16 / 1,M35-39,2:31:47,"BERWYN, IL, USA",NA,NA,NA,NA,2:30:25,BQ,2016-02-14,LA Marathon,9160214,2016
TIMOTHY COMAY (M31),2:35:52,19,NA,17 / 2,M30-34,2:35:51,"WALNUT CREEK, CA, USA",NA,NA,NA,NA,2:35:51,BQ,2016-02-14,LA Marathon,9160214,2016
RYAN HENDRICKS (M33),2:36:22,20,NA,18 / 3,M30-34,2:36:13,"DALLAS, TX, USA",NA,NA,NA,NA,2:36:13,BQ,2016-02-14,LA Marathon,9160214,2016
EOIN CRAIGIE (M36),2:36:42,21,NA,19 / 2,M35-39,2:36:37,"MONTREAL, CANADA",NA,NA,NA,NA,2:36:27,BQ,2016-02-14,LA Marathon,9160214,2016
MARTY MCCORMICK (M35),2:37:49,22,NA,20 / 3,M35-39,2:37:48,"ARLINGTON, VA, USA",NA,NA,NA,NA,2:37:48,BQ,2016-02-14,LA Marathon,9160214,2016
JASON HOWE (M38),2:38:29,23,NA,21 / 4,M35-39,2:38:15,"SALT LAKE CITY, UT, USA",NA,NA,NA,NA,2:36:49,BQ,2016-02-14,LA Marathon,9160214,2016
VEDASTE BIHAMA (M26),2:39:14,24,NA,22 / 1,M25-29,2:39:01,"SAN JOSE, CA, USA",NA,NA,NA,NA,2:39:01,BQ,2016-02-14,LA Marathon,9160214,2016
TIM HARDER (M30),2:39:37,25,NA,23 / 4,M30-34,2:39:33,"WINCHESTER, MA, USA",NA,NA,NA,NA,2:39:33,BQ,2016-02-14,LA Marathon,9160214,2016
EROS VELASQUEZ (M23),2:47:04,26,NA,24 / 1,M20-24,2:39:53,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:39:53,BQ,2016-02-14,LA Marathon,9160214,2016
BRETT BERNACCHI (M43),2:40:18,27,NA,25 / 1,M40-44,2:40:07,"PHOENIX, AZ, USA",NA,NA,NA,NA,2:32:24,BQ,2016-02-14,LA Marathon,9160214,2016
RAMIN RAZAVI (M37),2:41:19,28,NA,26 / 5,M35-39,2:41:13,"BOULDER, CO, USA",NA,NA,NA,NA,2:40:34,BQ,2016-02-14,LA Marathon,9160214,2016
CHRISTOPHER DENUCCI (M36),2:41:29,29,NA,27 / 6,M35-39,2:41:27,"MENLO PARK, CA, USA",NA,NA,NA,NA,2:41:17,BQ,2016-02-14,LA Marathon,9160214,2016
AARON ANDERSON (M32),2:43:22,30,NA,28 / 5,M30-34,2:42:01,"GERMANTOWN, MD, USA",NA,NA,NA,NA,2:42:01,BQ,2016-02-14,LA Marathon,9160214,2016
RICK WEIS (M38),2:42:17,31,NA,29 / 7,M35-39,2:42:06,"EL SEGUNDO, CA, USA",NA,NA,NA,NA,2:40:38,BQ,2016-02-14,LA Marathon,9160214,2016
TAKAYUKI KIBATA (M31),2:42:26,32,NA,30 / 6,M30-34,2:42:16,"WAKAYAMA-SHI, JAPAN",NA,NA,NA,NA,2:42:16,BQ,2016-02-14,LA Marathon,9160214,2016
STEWART HARWELL (M32),2:46:43,33,NA,31 / 7,M30-34,2:42:28,"REDONDO BEACH, CA, USA",NA,NA,NA,NA,2:42:28,BQ,2016-02-14,LA Marathon,9160214,2016
PEDRO MERAZ (M37),2:42:39,34,NA,32 / 8,M35-39,2:42:30,"WESLEY CHAPEL, FL, USA",NA,NA,NA,NA,2:41:51,BQ,2016-02-14,LA Marathon,9160214,2016
THOMAS MCMAHON (M36),2:42:55,35,NA,33 / 9,M35-39,2:42:37,"NEWBURY PARK, CA, USA",NA,NA,NA,NA,2:42:27,BQ,2016-02-14,LA Marathon,9160214,2016
CALEB MASLAND (M34),2:42:46,36,NA,34 / 8,M30-34,2:42:44,"BOONE, NC, USA",NA,NA,NA,NA,2:42:44,BQ,2016-02-14,LA Marathon,9160214,2016
MARSHALL REED (M30),2:42:48,37,NA,35 / 9,M30-34,2:42:45,"SPRINGFIELD, MO, USA",NA,NA,NA,NA,2:42:45,BQ,2016-02-14,LA Marathon,9160214,2016
JEFF HUXHOLD (M37),2:43:41,38,NA,36 / 10,M35-39,2:43:27,"RENO, NV, USA",NA,NA,NA,NA,2:42:47,BQ,2016-02-14,LA Marathon,9160214,2016
JASON MILLS (M41),2:43:48,39,NA,37 / 2,M40-44,2:43:32,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:38:17,BQ,2016-02-14,LA Marathon,9160214,2016
THOMAS MORGAN (M34),2:50:15,40,NA,38 / 10,M30-34,2:43:39,"BEND, OR, USA",NA,NA,NA,NA,2:43:39,BQ,2016-02-14,LA Marathon,9160214,2016
CHEYNE INMAN (M30),2:48:11,41,NA,39 / 11,M30-34,2:43:55,"MANHATTAN BEACH, CA, USA",NA,NA,NA,NA,2:43:55,BQ,2016-02-14,LA Marathon,9160214,2016
SAM WELCH (M26),2:50:33,42,NA,40 / 2,M25-29,2:43:59,"CHICAGO, IL, USA",NA,NA,NA,NA,2:43:59,BQ,2016-02-14,LA Marathon,9160214,2016
GALVIN GONZALEZ (M38),2:44:10,43,NA,41 / 11,M35-39,2:44:00,"MC FARLAND, CA, USA",NA,NA,NA,NA,2:42:31,BQ,2016-02-14,LA Marathon,9160214,2016
DANIEL BRINKENHOFF (M32),2:44:13,44,NA,42 / 12,M30-34,2:44:04,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:44:04,BQ,2016-02-14,LA Marathon,9160214,2016
SCOTT CALE (M34),2:44:11,45,NA,43 / 13,M30-34,2:44:09,"CARROLL, IA, USA",NA,NA,NA,NA,2:44:09,BQ,2016-02-14,LA Marathon,9160214,2016
SAMUEL BRADBURY (M35),2:59:43,46,NA,44 / 12,M35-39,2:44:24,"SANTA MONICA, CA, USA",NA,NA,NA,NA,2:44:24,BQ,2016-02-14,LA Marathon,9160214,2016
ADAM RITTER (M35),2:44:31,47,NA,45 / 13,M35-39,2:44:25,"NEW YORK, NY, USA",NA,NA,NA,NA,2:44:25,BQ,2016-02-14,LA Marathon,9160214,2016
RICH CALVARIO (M33),2:44:45,48,NA,46 / 14,M30-34,2:44:36,"GENEVA, IL, USA",NA,NA,NA,NA,2:44:36,BQ,2016-02-14,LA Marathon,9160214,2016
JOHN CSONGEI (M37),2:44:47,49,NA,47 / 14,M35-39,2:44:38,"ABERFOYLE PARK, AUSTRALIA",NA,NA,NA,NA,2:43:58,BQ,2016-02-14,LA Marathon,9160214,2016
MICHAEL STANGE (M46),2:45:04,51,NA,48 / 1,M45-49,2:44:53,"SAN DIEGO, CA, USA",NA,NA,NA,NA,2:32:58,BQ,2016-02-14,LA Marathon,9160214,2016
BEN REICHARDT (M35),2:45:14,52,NA,49 / 15,M35-39,2:44:56,"SANTA MONICA, CA, USA",NA,NA,NA,NA,2:44:56,BQ,2016-02-14,LA Marathon,9160214,2016
BENJAMIN ATKINS (M42),2:45:15,53,NA,50 / 3,M40-44,2:45:09,"WESTLAKE VILLAGE, CA, USA",NA,NA,NA,NA,2:38:31,BQ,2016-02-14,LA Marathon,9160214,2016
ANTONIO CORONA-SANCHEZ (M19),2:45:42,54,NA,51 / 1,M16-19,2:45:21,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:41:17,BQ,2016-02-14,LA Marathon,9160214,2016
ROBERT LEONARDO (M53),2:45:58,55,NA,52 / 1,M50-54,2:45:50,"BELL GARDENS, CA, USA",NA,NA,NA,NA,2:24:33,BQ,2016-02-14,LA Marathon,9160214,2016
BRIAN TEMPLE (M49),2:46:27,56,NA,53 / 2,M45-49,2:46:13,"PACIFIC PALISADES, CA, USA",NA,NA,NA,NA,2:30:13,BQ,2016-02-14,LA Marathon,9160214,2016
KEVIN RAMIREZ (M34),2:46:26,57,NA,54 / 15,M30-34,2:46:17,"PICO RIVERA, CA, USA",NA,NA,NA,NA,2:46:17,BQ,2016-02-14,LA Marathon,9160214,2016
MATT RAINWATER (M34),2:46:32,58,NA,55 / 16,M30-34,2:46:21,"YORBA LINDA, CA, USA",NA,NA,NA,NA,2:46:21,BQ,2016-02-14,LA Marathon,9160214,2016
LUCAS MATISON (M19),2:48:05,59,NA,56 / 2,M16-19,2:46:28,"ALTADENA, CA, USA",NA,NA,NA,NA,2:42:23,BQ,2016-02-14,LA Marathon,9160214,2016
ANTON AGUILA (M41),2:46:57,60,NA,57 / 4,M40-44,2:46:43,"PASADENA, CA, USA",NA,NA,NA,NA,2:41:21,BQ,2016-02-14,LA Marathon,9160214,2016
ADRIAN GONZALEZ (M27),2:54:29,61,NA,58 / 3,M25-29,2:47:10,"FONTANA, CA, USA",NA,NA,NA,NA,2:47:10,BQ,2016-02-14,LA Marathon,9160214,2016
GREG ENG (M26),2:47:15,62,NA,59 / 4,M25-29,2:47:11,"RANCHO PALOS VERDES, CA, USA",NA,NA,NA,NA,2:47:11,BQ,2016-02-14,LA Marathon,9160214,2016
FRANCISCO QUIJADA (M26),2:49:01,63,NA,60 / 5,M25-29,2:47:12,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:47:12,BQ,2016-02-14,LA Marathon,9160214,2016
CARLOS LARIOS (M42),2:47:30,64,NA,61 / 5,M40-44,2:47:22,"GRANADA HILLS, CA, USA",NA,NA,NA,NA,2:40:39,BQ,2016-02-14,LA Marathon,9160214,2016
WILL HOLLINGSWORTH (M26),2:47:27,65,NA,62 / 6,M25-29,2:47:25,"SANTA CRUZ, CA, USA",NA,NA,NA,NA,2:47:25,BQ,2016-02-14,LA Marathon,9160214,2016
GAVIN PRITCHARD (M38),2:47:53,66,NA,63 / 16,M35-39,2:47:43,"BOURNEMOUTH, UNITED KINGDOM",NA,NA,NA,NA,2:46:12,BQ,2016-02-14,LA Marathon,9160214,2016
RICH POWER (M52),2:47:52,67,NA,64 / 2,M50-54,2:47:43,"ROCHESTER, MI, USA",NA,NA,NA,NA,2:27:32,BQ,2016-02-14,LA Marathon,9160214,2016
SAMUEL DARLING (M38),2:48:00,68,NA,65 / 17,M35-39,2:47:48,"MUSKEGON, MI, USA",NA,NA,NA,NA,2:46:17,BQ,2016-02-14,LA Marathon,9160214,2016
CALEB BUECKSLER (M32),2:48:22,70,NA,66 / 17,M30-34,2:48:13,"COLUMBIA HEIGHTS, MN, USA",NA,NA,NA,NA,2:48:13,BQ,2016-02-14,LA Marathon,9160214,2016
GERARDO CHAVEZ MENDEZ (M46),2:48:35,71,NA,67 / 3,M45-49,2:48:21,"INGLEWOOD, CA, USA",NA,NA,NA,NA,2:36:11,BQ,2016-02-14,LA Marathon,9160214,2016
RICARDO MARTINEZ (M41),2:48:35,72,NA,68 / 6,M40-44,2:48:27,"STREAMWOOD, IL, USA",NA,NA,NA,NA,2:43:02,BQ,2016-02-14,LA Marathon,9160214,2016
TIMOTHY HAMILTON (M32),2:48:53,73,NA,69 / 18,M30-34,2:48:52,"MURRIETA, CA, USA",NA,NA,NA,NA,2:48:52,BQ,2016-02-14,LA Marathon,9160214,2016
JOHNNY SUTTLE (M28),2:49:19,74,NA,70 / 7,M25-29,2:49:06,"LONDON, UNITED KINGDOM",NA,NA,NA,NA,2:49:06,BQ,2016-02-14,LA Marathon,9160214,2016
JUAN DUENAS (M42),2:49:38,76,NA,71 / 7,M40-44,2:49:24,"LYNWOOD, CA, USA",NA,NA,NA,NA,2:42:36,BQ,2016-02-14,LA Marathon,9160214,2016
RUPERTO ROMERO (M52),2:49:41,77,NA,72 / 3,M50-54,2:49:27,"HUNTINGTON PARK, CA, USA",NA,NA,NA,NA,2:29:03,BQ,2016-02-14,LA Marathon,9160214,2016
CHEN HUANG (M25),2:58:32,78,NA,73 / 8,M25-29,2:49:29,"SUNNYVALE, CA, USA",NA,NA,NA,NA,2:49:29,BQ,2016-02-14,LA Marathon,9160214,2016
CHRIS JACKSON (M27),2:49:31,79,NA,74 / 9,M25-29,2:49:31,"BURBANK, CA, USA",NA,NA,NA,NA,2:49:31,BQ,2016-02-14,LA Marathon,9160214,2016
CHUCK ENGLE (M44),2:55:01,80,NA,75 / 8,M40-44,2:49:32,"STERLING, VA, USA",NA,NA,NA,NA,2:40:01,BQ,2016-02-14,LA Marathon,9160214,2016
JEREMY REICHENBERGER (M24),2:49:50,81,NA,76 / 2,M20-24,2:49:33,"MINNEAPOLIS, MN, USA",NA,NA,NA,NA,2:49:33,BQ,2016-02-14,LA Marathon,9160214,2016
FRED ZALOKAR (M55),2:49:50,82,NA,77 / 1,M55-59,2:49:44,"RENO, NV, USA",NA,NA,NA,NA,2:25:13,BQ,2016-02-14,LA Marathon,9160214,2016
SAM SANCHEZ (M34),2:50:02,83,NA,78 / 19,M30-34,2:49:55,"SANTA FE, NM, USA",NA,NA,NA,NA,2:49:55,BQ,2016-02-14,LA Marathon,9160214,2016
JASON ALTMAN (M36),2:50:13,84,NA,79 / 18,M35-39,2:50:01,"KNOXVILLE, TN, USA",NA,NA,NA,NA,2:49:50,BQ,2016-02-14,LA Marathon,9160214,2016
ROBBIE DONOHUE (M25),2:50:25,85,NA,80 / 10,M25-29,2:50:05,"BEND, OR, USA",NA,NA,NA,NA,2:50:05,BQ,2016-02-14,LA Marathon,9160214,2016
BRAULIO BENITEZ (M34),2:50:11,86,NA,81 / 20,M30-34,2:50:10,"CHICAGO, IL, USA",NA,NA,NA,NA,2:50:10,BQ,2016-02-14,LA Marathon,9160214,2016
PHILIP LANG (M28),2:50:31,87,NA,82 / 11,M25-29,2:50:14,"NEW YORK, NY, USA",NA,NA,NA,NA,2:50:14,BQ,2016-02-14,LA Marathon,9160214,2016
PRESTON GARDNER (M38),2:51:15,88,NA,83 / 19,M35-39,2:50:43,"CENTERVILLE, UT, USA",NA,NA,NA,NA,2:49:10,BQ,2016-02-14,LA Marathon,9160214,2016
DANIEL JUZWIAK (M26),3:02:11,89,NA,84 / 12,M25-29,2:50:57,"RICHWOOD, OH, USA",NA,NA,NA,NA,2:50:57,BQ,2016-02-14,LA Marathon,9160214,2016
DANIEL ALECIO (M19),2:51:20,90,NA,85 / 3,M16-19,2:50:58,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:46:46,BQ,2016-02-14,LA Marathon,9160214,2016
BILL SADLER (M34),2:51:35,91,NA,86 / 21,M30-34,2:51:26,"LOS ANGELES, CA, USA",NA,NA,NA,NA,2:51:26,BQ,2016-02-14,LA Marathon,9160214,2016
RAFAEL CALVO (M51),2:51:41,92,NA,87 / 4,M50-54,2:51:27,"SOUTH GATE, CA, USA",NA,NA,NA,NA,2:32:11,BQ,2016-02-14,LA Marathon,9160214,2016
OWEN STRONG (M23),2:51:34,93,NA,88 / 3,M20-24,2:51:28,"FAYETTEVILLE, NY, USA",NA,NA,NA,NA,2:51:28,BQ,2016-02-14,LA Marathon,9160214,2016
ADRIAN AMARAL (M26),2:51:59,94,NA,89 / 13,M25-29,2:51:52,"EAST PALO ALTO, CA, USA",NA,NA,NA,NA,2:51:52,BQ,2016-02-14,LA Marathon,9160214,2016
