activity_id,shoes,device,suffer,vaporfly
1424617151,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
2838936835,\xe2\x80\x94,Garmin Forerunner 935,564,0
879835315,Brooks Launch\n(518.4 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
1199160226,adidas adios adizeros 3\n(205.9 mi),TomTom,\xe2\x80\x94,0
1845092702,\xe2\x80\x94,Garmin Forerunner 630,\xe2\x80\x94,0
1199788991,\xe2\x80\x94,Garmin f\xc4\x93nix 5,\xe2\x80\x94,0
1845254453,\xe2\x80\x94,Garmin Forerunner 630,\xe2\x80\x94,0
2292495583,\xe2\x80\x94,Garmin v\xc3\xadvoactive HR,\xe2\x80\x94,0
2292284678,Nike PEGASUS 34\n(632.4 mi),Garmin Forerunner 235,344,0
946613379,"Saucony\n(14,135.5 mi)",Garmin Forerunner 220,\xe2\x80\x94,0
1262967963,\xe2\x80\x94,Garmin Forerunner 235,692,0
1199062749,Nike the 1%\n(222.4 mi),Garmin Forerunner 235,473,1
1890480315,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
1199104203,Nike LunarTempo 2\n(256.8 mi),Garmin f\xc4\x93nix 5,621,0
1524529202,Nike Zoom Fly\n(117.0 mi),Garmin Forerunner 630,\xe2\x80\x94,0
1713317755,\xe2\x80\x94,Garmin Forerunner 35,\xe2\x80\x94,0
2786125343,Nike Vaporfly 4% Flyknit\n(28.6 mi),\xe2\x80\x94,220,1
1512438040,Nike Free Flyknit Rn Crimson\n(500.4 mi),Garmin Forerunner 235,\xe2\x80\x94,0
1263313491,"HOKA ONE ONE Clifton 2\n(1,060.4 mi)",Garmin Forerunner 225,\xe2\x80\x94,0
2839114174,Nike Vaporfly Next%\n(49.0 mi),Garmin Forerunner 935,448,1
1221315238,Saucony kinvara 7\n(170.1 mi),Garmin Forerunner 235,580,0
1890977607,"adidas adios 3\n(3,844.3 mi)",Garmin Forerunner 935,301,0
2750090266,\xe2\x80\x94,Garmin Forerunner 645 Music,\xe2\x80\x94,0
1199263871,Saucony Fastwitch 7 Yellow\n(520.6 mi),\xe2\x80\x94,406,0
2325333992,\xe2\x80\x94,Garmin Forerunner 230,\xe2\x80\x94,0
1199931038,New Balance Fresh From Boracay V2 blau Marathon\n(591.7 mi),Polar V800,\xe2\x80\x94,0
1263217651,adidas Supernova\n(657.2 mi),Garmin Forerunner 235,317,0
1512226735,"HOKA ONE ONE Clayton 2 (III)\n(2,159.4 mi)",Garmin Forerunner 935,246,0
1424574053,\xe2\x80\x94,Garmin v\xc3\xadvoactive,\xe2\x80\x94,0
1257869505,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
2292204546,\xe2\x80\x94,Garmin f\xc4\x93nix 5,282,0
1221377798,Brooks Adrenaline GTS\n(634.7 mi),Garmin Forerunner 225,428,0
1512480416,Skechers Go Run 5 Black\n(481.9 mi),Garmin Forerunner 935,470,0
1845110515,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
2786208518,\xe2\x80\x94,Garmin f\xc4\x93nix 5,\xe2\x80\x94,0
1845844920,\xe2\x80\x94,Apple Watch Series 2,433,0
2325652664,adidas adizero Boston 6 white/solar red\n(456.1 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
1424653598,\xe2\x80\x94,Garmin f\xc4\x93nix 3,400,0
1263298107,\xe2\x80\x94,Garmin Forerunner 230,\xe2\x80\x94,0
2325814625,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
2786169246,\xe2\x80\x94,Garmin Forerunner 945,501,0
1891128477,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
2325652570,\xe2\x80\x94,Garmin Forerunner 225,\xe2\x80\x94,0
2325301807,"adidas Boston 6\n(13,593.3 mi)",Garmin v\xc3\xadvoactive HR,\xe2\x80\x94,0
946689523,New Balance Zante v3 Boston (4/12/17)\n(434.0 mi),Garmin Forerunner 230,\xe2\x80\x94,0
1524927473,Altra Escalante\n(501.1 mi),Garmin Forerunner 235,502,0
2749069885,Nike Pegasus 35\n(168.3 mi),Garmin f\xc4\x93nix 3,507,0
1222430116,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
946663217,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1199350703,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
946633267,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1524831683,Mizuno Wave Hitogami 4\n(647.4 mi),Garmin Forerunner 35,\xe2\x80\x94,0
2326629237,\xe2\x80\x94,TomTom,\xe2\x80\x94,0
1221545145,adidas Energy Boost\n(628.0 mi),Garmin Forerunner 210,\xe2\x80\x94,0
946526733,HOKA ONE ONE Clyton\n(880.6 mi),Garmin f\xc4\x93nix 2,\xe2\x80\x94,0
946663699,\xe2\x80\x94,Garmin v\xc3\xadvoactive HR,263,0
2325428840,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1946207852,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
2749557703,Nike Zoom Air Pegasus 35\n(441.3 mi),TomTom,245,0
1512513539,\xe2\x80\x94,Garmin Forerunner 25,\xe2\x80\x94,0
